,GameKey,year,week,Home,Away,HomeScore,AwayScore
0,54467,2009,1,PIT,TEN,13,10
1,54468,2009,1,ATL,MIA,19,7
2,54469,2009,1,BAL,KC,38,24
3,54470,2009,1,CAR,PHI,10,38
4,54471,2009,1,CIN,DEN,7,12
5,54472,2009,1,CLE,MIN,20,34
6,54473,2009,1,HOU,NYJ,7,24
7,54474,2009,1,IND,JAC,14,12
8,54475,2009,1,NO,DET,45,27
9,54476,2009,1,TB,DAL,21,34
10,54477,2009,1,ARI,SF,16,20
11,54478,2009,1,NYG,WAS,23,17
12,54479,2009,1,SEA,STL,28,0
13,54480,2009,1,GB,CHI,21,15
14,54481,2009,1,NE,BUF,25,24
15,54482,2009,1,OAK,SD,20,24
16,54483,2009,2,ATL,CAR,28,20
17,54484,2009,2,DET,MIN,13,27
18,54485,2009,2,GB,CIN,24,31
19,54486,2009,2,JAC,ARI,17,31
20,54487,2009,2,KC,OAK,10,13
21,54488,2009,2,NYJ,NE,16,9
22,54489,2009,2,PHI,NO,22,48
23,54490,2009,2,TEN,HOU,31,34
24,54491,2009,2,WAS,STL,9,7
25,54492,2009,2,BUF,TB,33,20
26,54493,2009,2,SF,SEA,23,10
27,54494,2009,2,CHI,PIT,17,14
28,54495,2009,2,DEN,CLE,27,6
29,54496,2009,2,SD,BAL,26,31
30,54497,2009,2,DAL,NYG,31,33
31,54498,2009,2,MIA,IND,23,27
32,54504,2009,3,BAL,CLE,34,3
33,54505,2009,3,CIN,PIT,23,20
34,54506,2009,3,DET,WAS,19,14
35,54507,2009,3,HOU,JAC,24,31
36,54508,2009,3,MIN,SF,27,24
37,54509,2009,3,NE,ATL,26,10
38,54510,2009,3,PHI,KC,34,14
39,54511,2009,3,STL,GB,17,36
40,54512,2009,3,TB,NYG,0,24
41,54513,2009,3,BUF,NO,7,27
42,54514,2009,3,SEA,CHI,19,25
43,54499,2009,3,NYJ,TEN,24,17
44,54500,2009,3,OAK,DEN,3,23
45,54501,2009,3,SD,MIA,23,13
46,54502,2009,3,ARI,IND,10,31
47,54503,2009,3,DAL,CAR,21,7
48,54515,2009,4,CHI,DET,48,24
49,54516,2009,4,CLE,CIN,20,23
50,54517,2009,4,HOU,OAK,29,6
51,54518,2009,4,IND,SEA,34,17
52,54519,2009,4,JAC,TEN,37,17
53,54520,2009,4,KC,NYG,16,27
54,54521,2009,4,NE,BAL,27,21
55,54522,2009,4,WAS,TB,16,13
56,54523,2009,4,MIA,BUF,38,10
57,54524,2009,4,NO,NYJ,24,10
58,54525,2009,4,DEN,DAL,17,10
59,54526,2009,4,SF,STL,35,0
60,54527,2009,4,PIT,SD,38,28
61,54528,2009,4,MIN,GB,30,23
62,54529,2009,5,BAL,CIN,14,17
63,54530,2009,5,BUF,CLE,3,6
64,54531,2009,5,CAR,WAS,20,17
65,54532,2009,5,DET,PIT,20,28
66,54533,2009,5,KC,DAL,20,26
67,54534,2009,5,NYG,OAK,44,7
68,54535,2009,5,PHI,TB,33,14
69,54536,2009,5,STL,MIN,10,38
70,54537,2009,5,SF,ATL,10,45
71,54538,2009,5,ARI,HOU,28,21
72,54539,2009,5,DEN,NE,20,17
73,54540,2009,5,SEA,JAC,41,0
74,54541,2009,5,TEN,IND,9,31
75,54542,2009,5,MIA,NYJ,31,27
76,54543,2009,6,CIN,HOU,17,28
77,54544,2009,6,GB,DET,26,0
78,54545,2009,6,JAC,STL,23,20
79,54546,2009,6,MIN,BAL,33,31
80,54547,2009,6,NO,NYG,48,27
81,54548,2009,6,PIT,CLE,27,14
82,54549,2009,6,TB,CAR,21,28
83,54550,2009,6,WAS,KC,6,14
84,54551,2009,6,OAK,PHI,13,9
85,54552,2009,6,SEA,ARI,3,27
86,54553,2009,6,NE,TEN,59,0
87,54554,2009,6,NYJ,BUF,13,16
88,54555,2009,6,ATL,CHI,21,14
89,54556,2009,6,SD,DEN,23,34
90,54557,2009,7,CIN,CHI,45,10
91,54558,2009,7,CLE,GB,3,31
92,54559,2009,7,HOU,SF,24,21
93,54560,2009,7,KC,SD,7,37
94,54561,2009,7,PIT,MIN,27,17
95,54562,2009,7,STL,IND,6,42
96,54563,2009,7,TB,NE,7,35
97,54564,2009,7,CAR,BUF,9,20
98,54565,2009,7,OAK,NYJ,0,38
99,54566,2009,7,DAL,ATL,37,21
100,54567,2009,7,MIA,NO,34,46
101,54568,2009,7,NYG,ARI,17,24
102,54569,2009,7,WAS,PHI,17,27
103,54570,2009,8,BAL,DEN,30,7
104,54571,2009,8,BUF,HOU,10,31
105,54572,2009,8,CHI,CLE,30,6
106,54573,2009,8,DAL,SEA,38,17
107,54574,2009,8,DET,STL,10,17
108,54575,2009,8,GB,MIN,26,38
109,54576,2009,8,IND,SF,18,14
110,54577,2009,8,NYJ,MIA,25,30
111,54578,2009,8,SD,OAK,24,16
112,54579,2009,8,TEN,JAC,30,13
113,54580,2009,8,ARI,CAR,21,34
114,54581,2009,8,PHI,NYG,40,17
115,54582,2009,8,NO,ATL,35,27
116,54583,2009,9,ATL,WAS,31,17
117,54584,2009,9,CHI,ARI,21,41
118,54585,2009,9,CIN,BAL,17,7
119,54586,2009,9,IND,HOU,20,17
120,54587,2009,9,JAC,KC,24,21
121,54588,2009,9,NE,MIA,27,17
122,54589,2009,9,TB,GB,38,28
123,54590,2009,9,NO,CAR,30,20
124,54591,2009,9,SEA,DET,32,20
125,54592,2009,9,NYG,SD,20,21
126,54593,2009,9,SF,TEN,27,34
127,54594,2009,9,PHI,DAL,16,20
128,54595,2009,9,DEN,PIT,10,28
129,54596,2009,10,SF,CHI,10,6
130,54597,2009,10,CAR,ATL,28,19
131,54598,2009,10,MIA,TB,25,23
132,54599,2009,10,MIN,DET,27,10
133,54600,2009,10,NYJ,JAC,22,24
134,54601,2009,10,PIT,CIN,12,18
135,54602,2009,10,STL,NO,23,28
136,54603,2009,10,TEN,BUF,41,17
137,54604,2009,10,WAS,DEN,27,17
138,54605,2009,10,OAK,KC,10,16
139,54606,2009,10,ARI,SEA,31,20
140,54607,2009,10,GB,DAL,17,7
141,54608,2009,10,SD,PHI,31,23
142,54609,2009,10,IND,NE,35,34
143,54610,2009,10,CLE,BAL,0,16
144,54611,2009,11,CAR,MIA,17,24
145,54612,2009,11,BAL,IND,15,17
146,54613,2009,11,DAL,WAS,7,6
147,54614,2009,11,DET,CLE,38,37
148,54615,2009,11,GB,SF,30,24
149,54616,2009,11,JAC,BUF,18,15
150,54617,2009,11,KC,PIT,27,24
151,54618,2009,11,MIN,SEA,35,9
152,54619,2009,11,NYG,ATL,34,31
153,54620,2009,11,TB,NO,7,38
154,54621,2009,11,STL,ARI,13,21
155,54622,2009,11,DEN,SD,3,32
156,54623,2009,11,NE,NYJ,31,14
157,54624,2009,11,OAK,CIN,20,17
158,54625,2009,11,CHI,PHI,20,24
159,54626,2009,11,HOU,TEN,17,20
160,54627,2009,12,DET,GB,12,34
161,54628,2009,12,DAL,OAK,24,7
162,54629,2009,12,DEN,NYG,26,6
163,54630,2009,12,ATL,TB,20,17
164,54631,2009,12,BUF,MIA,31,14
165,54632,2009,12,CIN,CLE,16,7
166,54633,2009,12,HOU,IND,27,35
167,54634,2009,12,MIN,CHI,36,10
168,54635,2009,12,NYJ,CAR,17,6
169,54636,2009,12,PHI,WAS,27,24
170,54637,2009,12,STL,SEA,17,27
171,54638,2009,12,TEN,ARI,20,17
172,54639,2009,12,SD,KC,43,14
173,54640,2009,12,SF,JAC,20,3
174,54641,2009,12,BAL,PIT,20,17
175,54642,2009,12,NO,NE,38,17
176,54643,2009,13,BUF,NYJ,13,19
177,54644,2009,13,ATL,PHI,7,34
178,54645,2009,13,CAR,TB,16,6
179,54646,2009,13,CHI,STL,17,9
180,54647,2009,13,CIN,DET,23,13
181,54648,2009,13,IND,TEN,27,17
182,54649,2009,13,JAC,HOU,23,18
183,54650,2009,13,KC,DEN,13,44
184,54651,2009,13,PIT,OAK,24,27
185,54652,2009,13,WAS,NO,30,33
186,54653,2009,13,CLE,SD,23,30
187,54654,2009,13,ARI,MIN,30,17
188,54655,2009,13,NYG,DAL,31,24
189,54656,2009,13,SEA,SF,20,17
190,54657,2009,13,MIA,NE,22,21
191,54658,2009,13,GB,BAL,27,14
192,54659,2009,14,CLE,PIT,13,6
193,54660,2009,14,ATL,NO,23,26
194,54661,2009,14,BAL,DET,48,3
195,54662,2009,14,CHI,GB,14,21
196,54663,2009,14,HOU,SEA,34,7
197,54664,2009,14,IND,DEN,28,16
198,54665,2009,14,JAC,MIA,10,14
199,54666,2009,14,KC,BUF,10,16
200,54667,2009,14,MIN,CIN,30,10
201,54668,2009,14,NE,CAR,20,10
202,54669,2009,14,TB,NYJ,3,26
203,54670,2009,14,TEN,STL,47,7
204,54671,2009,14,OAK,WAS,13,34
205,54672,2009,14,DAL,SD,17,20
206,54673,2009,14,NYG,PHI,38,45
207,54674,2009,14,SF,ARI,24,9
208,54675,2009,15,JAC,IND,31,35
209,54676,2009,15,NO,DAL,17,24
210,54677,2009,15,BAL,CHI,31,7
211,54678,2009,15,BUF,NE,10,17
212,54679,2009,15,DET,ARI,24,31
213,54680,2009,15,KC,CLE,34,41
214,54681,2009,15,NYJ,ATL,7,10
215,54682,2009,15,PHI,SF,27,13
216,54683,2009,15,PIT,GB,37,36
217,54684,2009,15,STL,HOU,13,16
218,54685,2009,15,TEN,MIA,27,24
219,54686,2009,15,DEN,OAK,19,20
220,54687,2009,15,SD,CIN,27,24
221,54688,2009,15,SEA,TB,7,24
222,54689,2009,15,CAR,MIN,26,7
223,54690,2009,15,WAS,NYG,12,45
224,54691,2009,16,TEN,SD,17,42
225,54692,2009,16,ATL,BUF,31,3
226,54693,2009,16,CIN,KC,17,10
227,54694,2009,16,CLE,OAK,23,9
228,54695,2009,16,GB,SEA,48,10
229,54696,2009,16,MIA,HOU,20,27
230,54697,2009,16,NYG,CAR,9,41
231,54698,2009,16,NE,JAC,35,7
232,54699,2009,16,NO,TB,17,20
233,54700,2009,16,PHI,DEN,30,27
234,54701,2009,16,PIT,BAL,23,20
235,54702,2009,16,ARI,STL,31,10
236,54703,2009,16,SF,DET,20,6
237,54704,2009,16,IND,NYJ,15,29
238,54705,2009,16,WAS,DAL,0,17
239,54706,2009,16,CHI,MIN,36,30
240,54707,2009,17,BUF,IND,30,7
241,54708,2009,17,CAR,NO,23,10
242,54709,2009,17,CLE,JAC,23,17
243,54710,2009,17,DAL,PHI,24,0
244,54711,2009,17,DET,CHI,23,37
245,54712,2009,17,HOU,NE,34,27
246,54713,2009,17,MIA,PIT,24,30
247,54714,2009,17,MIN,NYG,44,7
248,54715,2009,17,NYJ,CIN,37,0
249,54716,2009,17,STL,SF,6,28
250,54717,2009,17,TB,ATL,10,20
251,54718,2009,17,ARI,GB,7,33
252,54719,2009,17,DEN,KC,24,44
253,54720,2009,17,OAK,BAL,13,21
254,54721,2009,17,SD,WAS,23,20
255,54722,2009,17,SEA,TEN,13,17
256,54863,2010,1,NO,MIN,14,9
257,54871,2010,1,TB,CLE,17,14
258,54864,2010,1,BUF,MIA,10,15
259,54868,2010,1,NE,CIN,38,24
260,54866,2010,1,HOU,IND,34,24
261,54867,2010,1,JAC,DEN,24,17
262,54872,2010,1,TEN,OAK,38,13
263,54869,2010,1,NYG,CAR,31,18
264,54865,2010,1,CHI,DET,19,14
265,54874,2010,1,STL,ARI,13,17
266,54870,2010,1,PIT,ATL,15,9
267,54873,2010,1,PHI,GB,20,27
268,54875,2010,1,SEA,SF,31,6
269,54876,2010,1,WAS,DAL,13,7
270,54877,2010,1,NYJ,BAL,9,10
271,54878,2010,1,KC,SD,21,14
272,54892,2010,2,WAS,HOU,27,30
273,54885,2010,2,GB,BUF,34,7
274,54886,2010,2,MIN,MIA,10,14
275,54882,2010,2,CLE,KC,14,16
276,54887,2010,2,TEN,PIT,11,19
277,54883,2010,2,DAL,CHI,20,27
278,54884,2010,2,DET,PHI,32,35
279,54879,2010,2,ATL,ARI,41,7
280,54880,2010,2,CAR,TB,7,20
281,54888,2010,2,DEN,SEA,31,14
282,54889,2010,2,OAK,STL,16,14
283,54890,2010,2,NYJ,NE,28,14
284,54881,2010,2,CIN,BAL,15,10
285,54891,2010,2,SD,JAC,38,13
286,54893,2010,2,IND,NYG,38,14
287,54894,2010,2,SF,NO,22,25
288,54902,2010,3,NYG,TEN,10,29
289,54896,2010,3,CAR,CIN,7,20
290,54903,2010,3,TB,PIT,13,38
291,54900,2010,3,NE,BUF,38,30
292,54895,2010,3,BAL,CLE,24,17
293,54899,2010,3,MIN,DET,24,10
294,54901,2010,3,NO,ATL,24,27
295,54905,2010,3,STL,WAS,30,16
296,54897,2010,3,HOU,DAL,13,27
297,54898,2010,3,KC,SF,31,10
298,54904,2010,3,JAC,PHI,3,28
299,54907,2010,3,DEN,IND,13,27
300,54906,2010,3,ARI,OAK,24,23
301,54908,2010,3,SEA,SD,27,20
302,54909,2010,3,MIA,NYJ,23,31
303,54910,2010,3,CHI,GB,20,17
304,54912,2010,4,BUF,NYJ,14,38
305,54913,2010,4,CLE,CIN,23,20
306,54916,2010,4,PIT,BAL,14,17
307,54918,2010,4,TEN,DEN,20,26
308,54914,2010,4,GB,DET,28,26
309,54911,2010,4,ATL,SF,16,14
310,54915,2010,4,NO,CAR,16,14
311,54917,2010,4,STL,SEA,20,3
312,54919,2010,4,JAC,IND,31,28
313,54920,2010,4,OAK,HOU,24,31
314,54921,2010,4,PHI,WAS,12,17
315,54922,2010,4,SD,ARI,41,10
316,54923,2010,4,NYG,CHI,17,3
317,54924,2010,4,MIA,NE,14,41
318,54926,2010,5,BUF,JAC,26,36
319,54925,2010,5,BAL,DEN,31,17
320,54931,2010,5,IND,KC,19,9
321,54933,2010,5,WAS,GB,16,13
322,54930,2010,5,DET,STL,44,6
323,54927,2010,5,CAR,CHI,6,23
324,54928,2010,5,CIN,TB,21,24
325,54929,2010,5,CLE,ATL,10,20
326,54932,2010,5,HOU,NYG,10,34
327,54934,2010,5,ARI,NO,30,20
328,54935,2010,5,DAL,TEN,27,34
329,54936,2010,5,OAK,SD,35,27
330,54937,2010,5,SF,PHI,24,27
331,54938,2010,5,NYJ,MIN,29,20
332,54940,2010,6,GB,MIA,20,23
333,54946,2010,6,STL,SD,20,17
334,54942,2010,6,NE,BAL,23,20
335,54945,2010,6,PIT,CLE,28,10
336,54941,2010,6,HOU,KC,35,31
337,54943,2010,6,NYG,DET,28,20
338,54944,2010,6,PHI,ATL,31,17
339,54939,2010,6,CHI,SEA,20,23
340,54947,2010,6,TB,NO,6,31
341,54948,2010,6,DEN,NYJ,20,24
342,54949,2010,6,SF,OAK,17,9
343,54950,2010,6,MIN,DAL,24,21
344,54951,2010,6,WAS,IND,24,27
345,54952,2010,6,JAC,TEN,3,30
346,54953,2010,7,ATL,CIN,39,32
347,54818,2010,7,MIA,PIT,22,23
348,54954,2010,7,BAL,BUF,37,34
349,54817,2010,7,KC,JAC,42,20
350,54819,2010,7,NO,CLE,17,30
351,54816,2010,7,CHI,WAS,14,17
352,54955,2010,7,CAR,SF,23,20
353,54820,2010,7,TB,STL,18,17
354,54821,2010,7,TEN,PHI,37,19
355,54822,2010,7,SEA,ARI,22,10
356,54823,2010,7,SD,NE,20,23
357,54824,2010,7,DEN,OAK,14,59
358,54825,2010,7,GB,MIN,28,24
359,54826,2010,7,DAL,NYG,35,41
360,54833,2010,8,SF,DEN,24,16
361,54828,2010,8,DAL,JAC,17,35
362,54827,2010,8,CIN,MIA,14,22
363,54830,2010,8,KC,BUF,13,10
364,54829,2010,8,DET,WAS,37,25
365,54832,2010,8,STL,CAR,20,10
366,54831,2010,8,NYJ,GB,0,9
367,54834,2010,8,SD,TEN,33,25
368,54835,2010,8,NE,MIN,28,18
369,54837,2010,8,ARI,TB,35,38
370,54836,2010,8,OAK,SEA,33,3
371,54838,2010,8,NO,PIT,20,10
372,54839,2010,8,IND,HOU,30,17
373,54845,2010,9,DET,NYJ,20,23
374,54841,2010,9,BAL,MIA,26,10
375,54844,2010,9,CLE,NE,34,14
376,54846,2010,9,HOU,SD,23,29
377,54842,2010,9,BUF,CHI,19,22
378,54847,2010,9,MIN,ARI,27,24
379,54840,2010,9,ATL,TB,27,21
380,54843,2010,9,CAR,NO,3,34
381,54848,2010,9,SEA,NYG,7,41
382,54849,2010,9,PHI,IND,26,24
383,54850,2010,9,OAK,KC,23,20
384,54851,2010,9,GB,DAL,45,7
385,54852,2010,9,CIN,PIT,21,27
386,54853,2010,10,ATL,BAL,26,21
387,54859,2010,10,MIA,TEN,29,17
388,54856,2010,10,CLE,NYJ,20,26
389,54857,2010,10,IND,CIN,23,17
390,54858,2010,10,JAC,HOU,31,24
391,54855,2010,10,CHI,MIN,27,13
392,54860,2010,10,TB,CAR,31,16
393,54854,2010,10,BUF,DET,14,12
394,54861,2010,10,DEN,KC,49,29
395,54862,2010,10,NYG,DAL,20,33
396,54956,2010,10,ARI,SEA,18,36
397,54957,2010,10,SF,STL,23,20
398,54958,2010,10,PIT,NE,26,39
399,54959,2010,10,WAS,PHI,28,59
400,54960,2010,11,MIA,CHI,0,16
401,54961,2010,11,CAR,BAL,13,37
402,54967,2010,11,NYJ,HOU,30,27
403,54962,2010,11,CIN,BUF,31,49
404,54968,2010,11,PIT,OAK,35,3
405,54964,2010,11,JAC,CLE,24,20
406,54963,2010,11,DAL,DET,35,19
407,54966,2010,11,MIN,GB,3,31
408,54970,2010,11,NO,SEA,34,19
409,54969,2010,11,TEN,WAS,16,19
410,54965,2010,11,KC,ARI,31,13
411,54971,2010,11,STL,ATL,17,34
412,54972,2010,11,SF,TB,0,21
413,54973,2010,11,NE,IND,31,28
414,54974,2010,11,PHI,NYG,27,17
415,54975,2010,11,SD,DEN,35,14
416,54976,2010,12,DET,NE,24,45
417,54977,2010,12,DAL,NO,27,30
418,54978,2010,12,NYJ,CIN,26,10
419,54985,2010,12,NYG,JAC,24,20
420,54981,2010,12,BUF,PIT,16,19
421,54984,2010,12,HOU,TEN,20,0
422,54986,2010,12,WAS,MIN,13,17
423,54982,2010,12,CHI,PHI,31,26
424,54979,2010,12,ATL,GB,20,17
425,54980,2010,12,BAL,TB,17,10
426,54983,2010,12,CLE,CAR,24,23
427,54987,2010,12,SEA,KC,24,42
428,54988,2010,12,OAK,MIA,17,33
429,54989,2010,12,DEN,STL,33,36
430,54990,2010,12,IND,SD,14,36
431,54991,2010,12,ARI,SF,6,27
432,54992,2010,13,PHI,HOU,34,24
433,54998,2010,13,MIN,BUF,38,14
434,54997,2010,13,MIA,CLE,10,13
435,55001,2010,13,TEN,JAC,6,17
436,54996,2010,13,KC,DEN,10,6
437,54999,2010,13,NYG,WAS,31,7
438,54994,2010,13,DET,CHI,20,24
439,54995,2010,13,GB,SF,34,16
440,55000,2010,13,TB,ATL,24,28
441,54993,2010,13,CIN,NO,30,34
442,55002,2010,13,SD,OAK,13,28
443,55004,2010,13,IND,DAL,35,38
444,55003,2010,13,ARI,STL,6,19
445,55005,2010,13,SEA,CAR,31,14
446,55006,2010,13,BAL,PIT,10,13
447,55007,2010,13,NE,NYJ,45,3
448,55008,2010,14,TEN,IND,28,30
449,55009,2010,14,CHI,NE,7,36
450,55010,2010,14,BUF,CLE,13,6
451,55011,2010,14,PIT,CIN,23,7
452,55012,2010,14,JAC,OAK,38,31
453,55013,2010,14,WAS,TB,16,17
454,55014,2010,14,DET,GB,7,3
455,55016,2010,14,CAR,ATL,10,31
456,55017,2010,14,NO,STL,31,13
457,55018,2010,14,SF,SEA,40,21
458,55020,2010,14,NYJ,MIA,6,10
459,55019,2010,14,ARI,DEN,43,13
460,55021,2010,14,SD,KC,31,0
461,55022,2010,14,DAL,PHI,27,30
462,55023,2010,14,HOU,BAL,28,34
463,55015,2010,14,MIN,NYG,3,21
464,55024,2010,15,SD,SF,34,7
465,55032,2010,15,STL,KC,13,27
466,55030,2010,15,MIA,BUF,14,17
467,55027,2010,15,CIN,CLE,19,17
468,55029,2010,15,IND,JAC,34,24
469,55034,2010,15,TEN,HOU,31,17
470,55028,2010,15,DAL,WAS,33,30
471,55031,2010,15,NYG,PHI,31,38
472,55026,2010,15,CAR,ARI,19,12
473,55033,2010,15,TB,DET,20,23
474,55025,2010,15,BAL,NO,30,24
475,55035,2010,15,SEA,ATL,18,34
476,55037,2010,15,PIT,NYJ,17,22
477,55036,2010,15,OAK,DEN,39,23
478,55038,2010,15,NE,GB,31,27
479,55039,2010,15,MIN,CHI,14,40
480,55040,2010,16,PIT,CAR,27,3
481,55041,2010,16,ARI,DAL,27,26
482,55043,2010,16,CHI,NYJ,38,34
483,55042,2010,16,BUF,NE,3,34
484,55044,2010,16,CLE,BAL,10,20
485,55046,2010,16,KC,TEN,34,14
486,55050,2010,16,TB,SEA,38,15
487,55049,2010,16,STL,SF,25,17
488,55047,2010,16,MIA,DET,27,34
489,55045,2010,16,JAC,WAS,17,20
490,55051,2010,16,DEN,HOU,24,23
491,55052,2010,16,OAK,IND,26,31
492,55053,2010,16,GB,NYG,45,17
493,55054,2010,16,CIN,SD,34,20
494,55055,2010,16,ATL,NO,14,17
495,55048,2010,16,PHI,MIN,14,24
496,55064,2010,17,NE,MIA,38,7
497,55066,2010,17,NYJ,BUF,38,7
498,55057,2010,17,BAL,CIN,13,7
499,55058,2010,17,CLE,PIT,9,41
500,55061,2010,17,HOU,JAC,34,17
501,55062,2010,17,IND,TEN,23,20
502,55063,2010,17,KC,OAK,10,31
503,55067,2010,17,PHI,DAL,13,14
504,55068,2010,17,WAS,NYG,14,17
505,55059,2010,17,DET,MIN,20,13
506,55060,2010,17,GB,CHI,10,3
507,55056,2010,17,ATL,CAR,31,10
508,55065,2010,17,NO,TB,13,23
509,55069,2010,17,DEN,SD,28,33
510,55070,2010,17,SF,ARI,38,7
511,55071,2010,17,SEA,STL,16,6
512,55164,2011,1,GB,NO,42,34
513,55165,2011,1,BAL,PIT,35,7
514,55167,2011,1,CLE,CIN,17,27
515,55168,2011,1,HOU,IND,34,7
516,55169,2011,1,JAC,TEN,16,14
517,55170,2011,1,KC,BUF,7,41
518,55166,2011,1,CHI,ATL,30,12
519,55172,2011,1,TB,DET,20,27
520,55171,2011,1,STL,PHI,13,31
521,55176,2011,1,WAS,NYG,28,14
522,55173,2011,1,ARI,CAR,28,21
523,55175,2011,1,SF,SEA,33,17
524,55174,2011,1,SD,MIN,24,17
525,55177,2011,1,NYJ,DAL,27,24
526,55178,2011,1,MIA,NE,24,38
527,55179,2011,1,DEN,OAK,20,23
528,55182,2011,2,DET,KC,48,3
529,55180,2011,2,BUF,OAK,38,35
530,55188,2011,2,TEN,BAL,26,13
531,55186,2011,2,NYJ,JAC,32,3
532,55183,2011,2,IND,CLE,19,27
533,55189,2011,2,WAS,ARI,22,21
534,55184,2011,2,MIN,TB,20,24
535,55181,2011,2,CAR,GB,23,30
536,55185,2011,2,NO,CHI,30,13
537,55187,2011,2,PIT,SEA,24,0
538,55190,2011,2,SF,DAL,24,27
539,55193,2011,2,NE,SD,35,21
540,55191,2011,2,DEN,CIN,24,22
541,55192,2011,2,MIA,HOU,13,23
542,55194,2011,2,ATL,PHI,35,31
543,55195,2011,2,NYG,STL,28,16
544,55197,2011,3,CAR,JAC,16,10
545,55201,2011,3,NO,HOU,40,33
546,55196,2011,3,BUF,NE,34,31
547,55199,2011,3,CLE,MIA,17,16
548,55203,2011,3,TEN,DEN,17,14
549,55202,2011,3,PHI,NYG,16,29
550,55200,2011,3,MIN,DET,23,26
551,55198,2011,3,CIN,SF,8,13
552,55204,2011,3,OAK,NYJ,34,24
553,55206,2011,3,SD,KC,20,17
554,55205,2011,3,STL,BAL,7,37
555,55207,2011,3,CHI,GB,17,27
556,55208,2011,3,SEA,ARI,13,10
557,55209,2011,3,TB,ATL,16,13
558,55210,2011,3,IND,PIT,20,23
559,55211,2011,3,DAL,WAS,18,16
560,55213,2011,4,CIN,BUF,23,20
561,55214,2011,4,CLE,TEN,13,31
562,55216,2011,4,HOU,PIT,17,10
563,55215,2011,4,DAL,DET,30,34
564,55219,2011,4,PHI,SF,23,24
565,55212,2011,4,CHI,CAR,34,29
566,55220,2011,4,STL,WAS,10,17
567,55217,2011,4,JAC,NO,10,23
568,55218,2011,4,KC,MIN,22,17
569,55221,2011,4,ARI,NYG,27,31
570,55222,2011,4,SEA,ATL,28,30
571,55223,2011,4,GB,DEN,49,23
572,55224,2011,4,OAK,NE,19,31
573,55225,2011,4,SD,MIA,26,16
574,55226,2011,4,BAL,NYJ,34,17
575,55227,2011,4,TB,IND,24,17
576,55235,2011,5,PIT,TEN,38,17
577,55230,2011,5,HOU,OAK,20,25
578,55231,2011,5,IND,KC,24,28
579,55232,2011,5,JAC,CIN,20,30
580,55234,2011,5,NYG,SEA,25,36
581,55233,2011,5,MIN,ARI,34,10
582,55229,2011,5,CAR,NO,27,30
583,55228,2011,5,BUF,PHI,31,24
584,55236,2011,5,SF,TB,48,3
585,55238,2011,5,NE,NYJ,30,21
586,55237,2011,5,DEN,SD,24,29
587,55239,2011,5,ATL,GB,14,25
588,55240,2011,5,DET,CHI,24,13
589,55245,2011,6,NYG,BUF,27,24
590,55242,2011,6,CIN,IND,27,17
591,55246,2011,6,PIT,JAC,17,13
592,55247,2011,6,WAS,PHI,13,20
593,55243,2011,6,DET,SF,19,25
594,55244,2011,6,GB,STL,24,3
595,55241,2011,6,ATL,CAR,31,17
596,55249,2011,6,OAK,CLE,24,17
597,55248,2011,6,BAL,HOU,29,14
598,55251,2011,6,TB,NO,26,20
599,55250,2011,6,NE,DAL,20,16
600,55252,2011,6,CHI,MIN,39,10
601,55253,2011,6,NYJ,MIA,24,6
602,55257,2011,7,MIA,DEN,15,18
